id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	occurrenceStatus	preparations	associatedOccurrences	associatedReferences	otherCatalogNumbers	occurrenceRemarks	organismID	materialSampleID	eventID	fieldNumber	eventDate	eventTime	year	month	verbatimEventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	waterBody	country	stateProvince	county	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	footprintWKT	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	scientificNameID	taxonConceptID	scientificName	kingdom	phylum	class	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName
450	2019-01-02T15:19:00			SharkBase	SharkBase	HumanObservation	450					1	individuals			present										2015-05-26 23:05:00															-18.4327	178.14101	100	0.0009	POINT (178.14073 -18.43272)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
451	2019-01-02T15:19:00			SharkBase	SharkBase	HumanObservation	451					1	individuals			present										2015-05-26 23:05:00															-18.435	178.131	100	0.0009	POINT (178.13095 -18.43500)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
452	2019-01-02T15:19:00			SharkBase	SharkBase	HumanObservation	452					1	individuals			present										2015-05-28 23:05:00									United States						34.7229	-76.726	100	0.0009	POINT (-76.72604 34.72294)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
456	2019-01-02T15:19:01			SharkBase	SharkBase	HumanObservation	456					1	individuals			present										2015-06-06 23:06:00									Palau						7.51498	134.58299	100	0.0009	POINT (134.58252 7.51498)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
453	2019-01-02T15:19:00			SharkBase	SharkBase	HumanObservation	453					1	individuals			present										2015-05-29 23:05:00									United States						34.7194	-76.7125	100	0.0009	POINT (-76.71250 34.71940)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
454	2019-01-02T15:19:01			SharkBase	SharkBase	HumanObservation	454					1	individuals			present										2015-05-29 23:05:00									United States						34.7194	-76.7125	100	0.0009	POINT (-76.71250 34.71940)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
455	2019-01-02T15:19:01			SharkBase	SharkBase	HumanObservation	455					1	individuals			present										2015-06-06 23:06:00									Palau						7.48639	134.55299	100	0.0009	POINT (134.55333 7.48639)							urn:lsid:marinespecies.org:taxname:105760		Amblyraja	Animalia	Chordata		Rajidae	Amblyraja				genus		
457	2019-01-02T15:19:01			SharkBase	SharkBase	HumanObservation	457					1	individuals			present										2013-09-29 23:09:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
458	2019-01-02T15:19:01			SharkBase	SharkBase	HumanObservation	458					1	individuals			present										2013-10-14 00:10:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
459	2019-01-02T15:19:01			SharkBase	SharkBase	HumanObservation	459					1	individuals			present										2013-10-15 00:10:00															-27.489	32.6895	100	0.0009	POINT (32.68950 -27.48900)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
46	2019-01-02T15:19:01			SharkBase	SharkBase	HumanObservation	46					1	individuals			present										2012-06-02 09:06:00									Australia	Western Australia					-23.1563	113.766	100	0.0009	POINT (113.76593 -23.15634)							urn:lsid:marinespecies.org:taxname:278243		Aetobatus ocellatus	Animalia	Chordata		Myliobatidae	Aetobatus						
460	2019-01-02T15:19:01			SharkBase	SharkBase	HumanObservation	460					1	individuals			present										2013-10-22 00:10:00															-27.5237	32.686	100	0.0009	POINT (32.68595 -27.52370)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
461	2019-01-02T15:19:01			SharkBase	SharkBase	HumanObservation	461					1	individuals			present										2013-11-13 00:11:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
462	2019-01-02T15:19:01			SharkBase	SharkBase	HumanObservation	462					1	individuals			present										2013-11-25 00:11:00															-27.446	32.7132	100	0.0009	POINT (32.71325 -27.44600)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
463	2019-01-02T15:19:02			SharkBase	SharkBase	HumanObservation	463					1	individuals			present										2013-12-11 00:12:00															-27.5226	32.6865	100	0.0009	POINT (32.68645 -27.52260)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
464	2019-01-02T15:19:02			SharkBase	SharkBase	HumanObservation	464					1	individuals			present										2014-01-24 00:01:00															-27.5177	32.6899	100	0.0009	POINT (32.68995 -27.51770)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
465	2019-01-02T15:19:02			SharkBase	SharkBase	HumanObservation	465					1	individuals			present										2014-02-27 00:02:00															-27.5259	32.6854	100	0.0009	POINT (32.68540 -27.52590)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
466	2019-01-02T15:19:02			SharkBase	SharkBase	HumanObservation	466					1	individuals			present										2014-04-20 23:04:00															-27.511	32.6951	100	0.0009	POINT (32.69515 -27.51095)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
467	2019-01-02T15:19:02			SharkBase	SharkBase	HumanObservation	467					1	individuals			present										2014-06-12 23:06:00															-27.4137	32.728	100	0.0009	POINT (32.72800 -27.41370)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
468	2019-01-02T15:19:02			SharkBase	SharkBase	HumanObservation	468					1	individuals			present										2014-04-28 23:04:00															-27.4522	32.7115	100	0.0009	POINT (32.71150 -27.45215)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
98	19/AUG/22			SharkBase	SharkBase	HumanObservation	98					1	individuals			present										2014-10-12 00:10:00															24.95	35.8333	100	0.0009	POINT (35.83333 24.95000)							urn:lsid:marinespecies.org:taxname:105816		Sphyrna lewini	Animalia	Chordata		Sphyrnidae	Sphyrna				Species	(Griffith & Smith, 1834)	Scalloped hammerhead
99	19/AUG/22			SharkBase	SharkBase	HumanObservation	99					1	individuals			present										2014-08-16 23:08:00															24.95	35.8333	100	0.0009	POINT (35.83333 24.95000)							urn:lsid:marinespecies.org:taxname:105816		Sphyrna lewini	Animalia	Chordata		Sphyrnidae	Sphyrna				Species	(Griffith & Smith, 1834)	Scalloped hammerhead
469	2019-01-02T15:19:02			SharkBase	SharkBase	HumanObservation	469					1	individuals			present										2014-06-16 23:06:00															-27.5177	32.6899	100	0.0009	POINT (32.68995 -27.51770)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
470	2019-01-02T15:19:02			SharkBase	SharkBase	HumanObservation	470					1	individuals			present										2014-07-21 23:07:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
471	2019-01-02T15:19:02			SharkBase	SharkBase	HumanObservation	471					1	individuals			present										2014-07-22 23:07:00															-27.5182	32.6879	100	0.0009	POINT (32.68788 -27.51820)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
472	2019-01-02T15:19:02			SharkBase	SharkBase	HumanObservation	472					1	individuals			present										2014-08-24 23:08:00															-27.5204	32.6901	100	0.0009	POINT (32.69008 -27.52040)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
473	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	473					1	individuals			present										2012-05-23 23:05:00															-27.4137	32.728	100	0.0009	POINT (32.72800 -27.41370)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
474	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	474					1	individuals			present										2012-05-31 23:05:00															-27.532	32.6867	100	0.0009	POINT (32.68670 -27.53200)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
475	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	475					1	individuals			present										2012-12-23 00:12:00															-27.528	32.6902	100	0.0009	POINT (32.69020 -27.52800)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
479	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	479					1	individuals			present										2014-01-09 00:01:00															-27.489	32.6895	100	0.0009	POINT (32.68950 -27.48900)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
476	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	476					1	individuals			present										2013-02-21 00:02:00															-27.5203	32.6937	100	0.0009	POINT (32.69375 -27.52030)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
477	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	477					1	individuals			present										2013-09-11 23:09:00															-27.528	32.7005	100	0.0009	POINT (32.70050 -27.52800)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
478	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	478					1	individuals			present										2013-12-05 00:12:00															-27.492	32.6932	100	0.0009	POINT (32.69316 -27.49202)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
48	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	48					1	individuals			present										2015-03-19 00:03:00									United Kingdom						50.4179	-5.07509	100	0.0009	POINT (-5.07509 50.41790)							urn:lsid:marinespecies.org:taxname:105820		Galeorhinus galeus	Animalia	Chordata		Triakidae	Galeorhinus				Species		
480	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	480					1	individuals			present										2014-01-24 00:01:00															-27.511	32.6951	100	0.0009	POINT (32.69515 -27.51095)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
481	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	481					1	individuals			present										2015-06-03 23:06:00															-27.5204	32.6901	100	0.0009	POINT (32.69008 -27.52040)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
482	2019-01-02T15:19:03			SharkBase	SharkBase	HumanObservation	482					1	individuals			present										2012-08-23 23:08:00															-27.489	32.6895	100	0.0009	POINT (32.68950 -27.48900)							urn:lsid:marinespecies.org:taxname:105847		Rhincodon typus	Animalia	Chordata		Rhincodontidae	Rhincodon				Species	Smith, 1828	Whale Shark
483	2019-01-02T15:19:04			SharkBase	SharkBase	HumanObservation	483					1	individuals			present										2012-09-08 23:09:00															-27.5259	32.6854	100	0.0009	POINT (32.68540 -27.52590)							urn:lsid:marinespecies.org:taxname:105847		Rhincodon typus	Animalia	Chordata		Rhincodontidae	Rhincodon				Species	Smith, 1828	Whale Shark
484	2019-01-02T15:19:04			SharkBase	SharkBase	HumanObservation	484					1	individuals			present										2012-09-09 23:09:00															-27.4536	32.7114	100	0.0009	POINT (32.71138 -27.45355)							urn:lsid:marinespecies.org:taxname:105847		Rhincodon typus	Animalia	Chordata		Rhincodontidae	Rhincodon				Species	Smith, 1828	Whale Shark
485	2019-01-02T15:19:04			SharkBase	SharkBase	HumanObservation	485					1	individuals			present										2013-01-28 00:01:00															-27.528	32.685	100	0.0009	POINT (32.68500 -27.52800)							urn:lsid:marinespecies.org:taxname:105847		Rhincodon typus	Animalia	Chordata		Rhincodontidae	Rhincodon				Species	Smith, 1828	Whale Shark
486	2019-01-02T15:19:04			SharkBase	SharkBase	HumanObservation	486					1	individuals			present										2013-07-22 23:07:00															-27.489	32.6895	100	0.0009	POINT (32.68950 -27.48900)							urn:lsid:marinespecies.org:taxname:105847		Rhincodon typus	Animalia	Chordata		Rhincodontidae	Rhincodon				Species	Smith, 1828	Whale Shark
487	2019-01-02T15:19:04			SharkBase	SharkBase	HumanObservation	487					1	individuals			present										2015-05-09 23:05:00															-18.3451	177.99899	100	0.0009	POINT (177.99901 -18.34508)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
488	2019-01-02T15:19:04			SharkBase	SharkBase	HumanObservation	488					1	individuals			present										2015-05-09 23:05:00															-18.4415	178.11	100	0.0009	POINT (178.11016 -18.44151)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
489	2019-01-02T15:19:04			SharkBase	SharkBase	HumanObservation	489					1	individuals			present										2015-05-09 23:05:00															-18.3449	177.99899	100	0.0009	POINT (177.99897 -18.34495)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
10	2019-01-02T15:18:30			SharkBase	SharkBase	HumanObservation	10					1	individuals			present										2014-06-07 23:06:00															-34.1495	22.123	100	0.0009	POINT (22.12303 -34.14953)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
100	19/AUG/22			SharkBase	SharkBase	HumanObservation	100					1	individuals			present										2015-03-13 00:03:00									Australia	Western Australia					-32.129	115.763	100	0.0009	POINT (115.76288 -32.12896)							urn:lsid:marinespecies.org:taxname:105816		Sphyrna lewini	Animalia	Chordata		Sphyrnidae	Sphyrna				Species	(Griffith & Smith, 1834)	Scalloped hammerhead
101	2019-01-02T15:18:30			SharkBase	SharkBase	HumanObservation	101					1	individuals			present										2015-03-22 00:03:00									Sudan						12.8628	30.2176	100	0.0009	POINT (30.21764 12.86281)							urn:lsid:marinespecies.org:taxname:105789		Carcharhinus falciformis	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
102	2019-01-02T15:18:30			SharkBase	SharkBase	HumanObservation	102					1	individuals			present										2014-04-06 23:04:00															27.3404	-82.576	100	0.0009	POINT (-82.57597 27.34040)							urn:lsid:marinespecies.org:taxname:105730		Sphyrna	Animalia	Chordata		Sphyrnidae	Sphyrna				genus		
103	08/AUG/22			SharkBase	SharkBase	HumanObservation	103					1	individuals			present										2013-12-26 00:12:00															20.6251	-87.0675	100	0.0009	POINT (-87.06753 20.62514)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
104	2019-01-02T15:18:30			SharkBase	SharkBase	HumanObservation	104					1	individuals			present										2015-01-20 00:01:00															1.61468	124.762	100	0.0009	POINT (124.76235 1.61468)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
106	2019-01-02T15:18:30			SharkBase	SharkBase	HumanObservation	106					1	individuals			present										2015-01-23 00:01:00									Indonesia						1.62352	124.76	100	0.0009	POINT (124.76027 1.62352)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
107	2019-01-02T15:18:30			SharkBase	SharkBase	HumanObservation	107					1	individuals			present										2014-08-19 23:08:00									United States						32.2163	-80.7526	100	0.0009	POINT (-80.75261 32.21632)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
